,Unnamed: 0,title,company,location,salary,summary
687,14,Senior AI Services Solution Architect - AI@Edge,"Amazon Web Services, Inc.","New York, NY",,"10+ years' professional experience in software development in languages like Python, Java, or Scala.Experience with AWS SageMaker or other Data Science…"
688,15,eCornell STEM Instructional Designer,Cornell University,"Temporarily Remote in Ithaca, NY 14853+2 locations",,"As part of the university's comprehensive vaccination program , all Cornell employees are required to have and provide proof of an FDA-or WHO-authorized or…"
689,16,Sr. Software Engineer - AI Natural Language,Amazon.com Services LLC,"New York, NY+9 locations",,"3+ years of programming experience with at least one modern language such as Java, C++, or C# including object-oriented design."
690,17,AI/ML Startup Solutions Architect,"Amazon Web Services, Inc.","Remote in New York, NY+3 locations",,5+ years professional experience in software development in languages related to ML like Python or R. Experience working with RESTful API and general service…
691,18,"newAVP, Sales - KONTXT + Messaging",RealNetworks,"New York, NY 10018 (Clinton area)",,A Degreed professional with at least 5 years’ experience selling complex value-added services solutions.Identifying potential customers and partners for mobile…
692,19,"Senior Software Engineer, Machine Learning, Google Play",Google,"Hybrid remote in New York, NY+1 location",,"3 years of experience with ML/AI algorithms and tools, deep learning and/or natural language processing.Master's degree or PhD in Computer Science or related…"
693,20,Data Scientist,Caden,"New York, NY 10013 (Tribeca area)",,"5+ years of industry experience in applying AI/ML, preferably on well-known consumer data products or services."
694,21,AI/ML Research Scientist (Remote),Pryon Incorporated,"Remote in New York, NY",,"Expertise in one or more of Python, C++, or Java.Experience with one or more of TensorFlow, PyTorch, Theano, or other deep learning toolkit."
695,22,Web/Graphic Designer,InfinitePays,"Flushing, NY 11354",,"Bachelor’s degree or pursuing a degree in Computer Science, Graphic Design, Digital Arts, Visual Communication or related field (Required)."
696,23,"Research Engineer, Text-to-Speech and Evaluation",Google,"New York, NY (Chelsea area)",,"Master's degree in Computer Science, a related field, or equivalent practical experience.PhD in Computer Science, Psychology, Linguistics, or a related subject…"
697,24,Sr UX Designer,Colgate-Palmolive,"New York, NY 10022 (Midtown area)",,Team player who excels at collaboration and enjoys mentoring other designers.Bachelor's degree in design-related topic or equivalent years work experience.
698,25,Marketing Copywriter,Dormify,"New York, NY 10001 (Garment District area)",,"Write copy for new product launches, event invites, in-store signage or any other customer or industry-facing assets."
699,26,"Solution Architect, Financial Services",NVIDIA,"New York, NY",,"Proven experience deploying sophisticated clusters in support of AI or HPC solutions.Demonstrate expertise in one or more of these areas: Data Analytics,…"
700,27,Lead Experience Designer,Verizon,"New York, NY 10007 (Financial District area)",,"Bachelor’s degree or four or more years of work experience.Articulate user, business, and/or technical reasoning for detailed design decisions in critiques or…"
701,28,Principal AI/ML Specialist SA,"Amazon Web Services, Inc.","New York, NY+1 location",,Degree in machine learning or related technical disciplines or equivalent industry experience.Practical hands-on experience with industry-leading ML services…
702,29,"WW Lead - AI/ML and Data Science, AdTech and MarTech","Amazon Web Services, Inc.","New York, NY+1 location",,"Business or technical leadership experience within a AdTech, MarTech, or Agency organization.5+ years of experience as a product or program manager of…"
703,30,"Staff Machine Learning Engineer, Content Intelligence",Spotify,"Remote in New York, NY",,"Academic and/or proven experience in knowledge graphs, data management, natural language processing.New York or Remote Americas.Learn about life at Spotify."
704,31,AI/ML Research Engineer (Remote),Pryon Incorporated,"Remote in New York, NY",,"MA and/or MS, or PhD degrees are preferred.Expertise in one or more of Python, C++, or Java.Experience with one or more of TensorFlow, PyTorch, Theano, or…"
705,32,newSoftware Engineering,"JPMorgan Chase Bank, N.A.","New York, NY",,"Solid understanding of enterprise architecture patterns and micro services concept.As a Software Engineer in our group, you are the architect, designer and…"
706,33,eCornell Sr STEM Instructional Designer,Cornell University,"Temporarily Remote in Ithaca, NY 14853",,"As part of the university's comprehensive vaccination program , all Cornell employees are required to have and provide proof of an FDA-or WHO-authorized or…"
707,34,UX Writer,Grid Dynamics,"New York, NY 10019 (Midtown area)",,"As our first UX Writer, you will partner closely with a cross-functional team of designers to author clear, concise, conversational text that helps customers do…"
708,35,"newMachine Learning Architect (Senior Consultant) | Businesses,...",Deloitte,"Williamsville, NY 14221+2 locations",,"The ideal candidate should have a strong understanding of deep learning, artificial intelligence, computer vision, and natural language processing, and be able…"
709,36,Applied AI/ML Engineer- Wholesale Payments - Sr. Associate /...,"JPMorgan Chase Bank, N.A.","New York, NY+3 locations",,"Machine learning techniques will include familiarity or knowledge in several of the following areas: time series analysis, (un)supervised learning, deep…"
710,37,Senior Marketing Writer,Wix,"New York, NY",,"Please submit your CV, together with your portfolio or writing examples.You can quickly write clear, meaningful content in a relatable, conversational tone of…"
