,Unnamed: 0,title,company,location,salary,summary
988,96,UX/UI Designer,Bloomberg,"New York, NY 10261+1 location",,"Design imaginative and effective concepts for brand positions, campaigns, and product marketing for a broad range of internal and external audiences."
989,97,UI/UX Designer,Roles at YipitData,"Remote in New York, NY",,"You are excited by the opportunity to work with a team of designers and working cross functionally with engineering, product management, and marketing."
990,98,"CIB - Sr. UI Designer, Associate","JPMorgan Chase Bank, N.A.","New York, NY",,"Our growing 200+ Digital Experience Design team (DXD) includes UX and visual designers, service designers, researchers and creative technologists spread across…"
991,99,Product Designer,New Visions Central Office,"Remote in New York, NY",,"School users set plans for individual student success, while network leaders use the tool to monitor and support the progress of nearly one million students…"
992,100,Senior UI/UX Designer,Barstool Sports,"New York, NY",,Experience working as a solo designer preferred.At least 5+ years experience working as a UI/UX designer.This role will own the user journey for the direct-to…
993,101,Product Designer II,Xandr,"New York, NY",,The Product Design Team is responsible for delivering products that will shape the landscape of the digital and TV advertising industries.
994,102,Content Designer,Facebook App,"New York, NY+1 location",,"You’ll be expected to design and deliver product flows, new features, in-product messaging, content frameworks, navigation, product naming and more for all…"
995,103,"Lead Designer, Xfinity.com",Comcast,"New York, NY 10012 (Little Italy area)",,As a lead designer you will have a hands-on role in the concepting and design of consumer-facing experiences for new as well as existing Xfinity customers.
996,104,Staff Product Designer (Remote),Quizlet,"Remote in New York, NY",,"Be a lead designer overseeing one of Quizlet’s core study products.As a Staff Product Designer, you will be one of the lead designers working on our core study…"
997,105,Sr. UX designer (PCEP),"JPMorgan Chase Bank, N.A.","New York, NY+2 locations",,"As a Sr. UX designer, you will leverage your deep understanding of experience design for digital products.To be successful, you must be an energetic designer…"
998,106,Senior UX Designer,Amex,"New York, NY+1 location",,We are looking for a Principal UX designer for our EDP(Enterprise Data Platform) team.We’ve Got Your Back.The Enterprise Data Platforms (EDP) organization is…
999,107,UI/UX Design Coordinator,NBCUniversal,"New York, NY 10112 (Midtown area)",,NBC News Digital is seeking a UI/UX graphic design specialist to help create new graphics and implement code for templates and processes across our newsletter…
1000,108,Senior UI/UX Designer,Harman International,"Hybrid remote in New York, NY",,"Huemen is looking for a Senior UI/UX designer to join a team focused on all creative efforts for the Harman portfolio of global audio brand which includes JBL,…"
1001,109,Product Designer,BlockFi,"New York, NY",,"Support the team in creating high-quality deliverables on a work stream with guidance from a senior designer, within timelines and project requirements."
1002,110,"Visual Designer, POPSUGAR","Vox Media, LLC","Remote in New York, NY 10004",,"Collaborative and willing to take design direction from lead designers and art directors.We've hired chefs who became editors, DJs who became UX designers, and…"
1003,111,UX Product Designer,BlockFi,"Remote in New York, NY",,"Support the team in creating high-quality deliverables on a work stream with guidance from a senior designer, within timelines and project requirements."
1004,112,newExperience Designer,Northwestern Mutual,"New York, NY",,"Work under the guidance of a more senior UX designer, while still having ownership over own work.Collaborate with other designers, product owners, and…"
1005,113,Web Designer,Hunter Douglas Inc.,"Remote in New York, NY 10011",,"As our website designer, you fill a unique role within our business, sitting within a team of talented designers working to elevate our brand equity with a…"
1006,114,Sr. User Experience Designer,IBM,"New York, NY 10001 (Chelsea area)",,"User experience designers create human-centered experiences by designing the structural, informational and feature foundation for products, services, and…"
1007,115,Production Designer,NBCUniversal,"New York, NY 10112 (Midtown area)",,"Collaborate with fellow designers, marketers, product owners, and engineers to successfully deliver products to market.Here you’ll find more than a job."
1008,116,VP UX/UI Designer,"JPMorgan Chase Bank, N.A.","New York, NY+1 location",,Stays abreast of latest trends in UI and UX and demonstrates a desire to continually learn and grow as a designer.We use our powers for good here!
1009,117,newMultimedia Designer - Slack,Salesforce,"New York, NY 10036 (Garment District area)",,"To get the best candidate experience, please consider applying for a maximum of 3 roles within 12 months to ensure you are not duplicating efforts."
1010,118,Digital Product Designer (UX/UI),S&P Global,"New York, NY 10041 (Financial District area)",,The user experience designer can internalize and extend a digital product’s visual language and interactive model.The Role: Digital Product Designer (UX/UI).
