,Unnamed: 0,title,company,location,salary,summary
780,30,"Beta Operations Manager, Customer Success",Square,"New York, NY",,Knowledge of beta management workflows and the technical aspects preferred.Experience with data governance initiatives (business and technical metadata and…
781,31,Customer Experience Architect,Adobe,"New York, NY",,"Conduct business and technical discovery with customers.Digital marketing is advancing at a dizzying pace and companies are turning to the Adobe, the leader in…"
782,32,newAudio Visual Coordinator — New York,Asia Society,"New York, NY 10021 (Upper East Side area)",,"Assist in the review of technical documentation,.Production, technical background, and experience.Its events department to support the AV Systems and."
783,33,2D lead artist,ARTJAIL,"New York, NY",,"Clearly recognizable talent for creative, artistic and technical pursuits.The lead is responsible for the overall quality, consistency and technical execution…"
784,34,newTechnical Program Manager - Square eCommerce,Square,"New York, NY",,"So we expanded into software and started building integrated, omnichannel solutions – to help sellers sell online, manage inventory, run a busy kitchen, book…"
785,35,Recruitment Coordination Team Lead,Spotify,"Remote in New York, NY",,"Lead 6+ Recruiting Coordinators in the US who support technical recruiters and sourcers, removing day-to-day blockers, assessing performance, and coaching for…"
786,36,"Manager, Initiatives, Procure to Pay",Spotify,"New York, NY",,"Assist in defining project scope and objectives, involving all relevant stakeholders and ensuring technical feasibility on an as needed basis."
787,37,"newCustomer Success Manager, Document Cloud",Adobe,"New York, NY",,Strong and proven track record of successfully managing customer relationships and technical projects.Customer Success Managers (CSM) own the post-sales…
788,38,"Coordinator, Music Programming- Part-Time",SiriusXM,"New York, NY 10017 (Midtown area)",,"Exercises both creative abilities and technical skills.May act as liaison to music artists during celebrity visits and communicates with music labels, as…"
789,39,"Operations Program Manager, Music Labels, YouTube",YouTube,"New York, NY",,"You will collaborate with teams of music publishers, record labels, collection societies, and artists to help develop businesses and content on our platform."
790,40,"Product Designer, Online Checkout",Square,"New York, NY",,"You will also partner with product and engineering teams to set a long-term design vision for how we extend technical capabilities to new internal, developer,…"
791,41,Lighting and Sound Supervisor,Nazareth College,"Rochester, NY",,Primary technical contact for Callahan Theater.Primary venue technical contact for the Theatre & Dance Department.Microsoft Office Suite | Intermediate.
792,42,Graphic Artist,itandi group,"New York, NY",,Candidates will need to provide technical direction and scheduling information to related production groups and will be held accountable for the technical…
793,43,Studio Assistant,School of Visual Arts,"New York, NY 10010 (Gramercy area)+1 location",,Ability to troubleshoot technical issues when shooting tethered.Ability to troubleshoot technical and/or mechanical issues with cameras and photo studio…
794,44,Line Producer for CNN Courageous (Temporary),WarnerMedia,"New York, NY",,"You're an organized, disciplined industry vet with in-depth knowledge of scheduling and budgeting and all of the physical and technical processes of filmmaking."
795,45,GENERAL MANAGER,Second Stage Theater,"New York, NY 10036 (Hell's Kitchen area)",,Select outside vendors for artists housing and transportation.General understanding of technical aspects involved in box office/ticket services.
796,46,"Product Manager, Artist Promotion Machine Learning",Spotify,"Remote in New York, NY+3 locations",,Our native marketing tools play an essential role in artist development by enabling artists to find new listeners and activate existing fans to grow their…
797,47,"Technical Manager, Automation, Business Operations",Spotify,"Remote in New York, NY",,Strong verbal and written communication skills with the ability to effectively communicate across a broad range of technical and non-technical people.
798,48,Technical Director/Scene Shop Supervisor,Nazareth College,"Rochester, NY",,Professional and educational environments as a technical director.A terminal degree in technical theatre is preferred.
799,49,African American Dancers,Ruddur Dance,"New York, NY",,"Applicants should be prepared to work at a high technical and artistic level, be a responsible group member, and be open to working collaboratively with fellow…"
800,50,Service Designer,NYC Careers,"Bronx, NY",,"Ability to understand technical complexity and risks, run collaborative design activities, influence senior leaders and others."
801,51,"Equity, Diversity & Inclusion Student Success Librarian – Bo...",Greater New York Metropolitan Area Chapter,"Remote in New York, NY",,"This tenure-track faculty position leads efforts to support teaching and learning, research, scholarship, and creative and artistic activities through building…"
802,52,Technical Account Manager,Live Nation,"New York, NY",,"Support technical developments, upgrades, and migrations in line with both internal and external business and technical roadmaps in partnership with Product…"
